Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge
8  -1.00  0.98  0.00  15  -23.689151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  -0.000000
8  -1.00  1.00  0.00  15  -23.849151  -0.386333  4.456337  4.456337  0.689889  -0.689889  0.925200  8.912673  -1.554421  0.000000
8  -1.00  1.02  0.00  15  -24.009151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  -0.000000
8  -1.00  1.04  0.00  15  -24.169151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  -0.000000
8  -1.00  1.06  0.00  15  -24.329151  -0.386333  4.456337  4.456337  0.689889  -0.689889  0.925200  8.912673  -1.554421  -0.000000
8  -1.00  1.08  0.00  15  -24.489151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  0.000000
8  -1.00  1.10  0.00  15  -24.649151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  -0.000000
8  -1.00  1.12  0.00  15  -24.809151  -0.386333  4.456337  4.456337  -0.689889  0.689889  0.925200  8.912673  1.554421  0.000000
8  -1.00  1.14  0.00  15  -24.969151  -0.386333  4.456337  4.456337  0.689889  -0.689889  0.925200  8.912673  -1.554421  0.000000
8  -1.00  1.16  0.00  15  -25.129151  -0.386333  4.456337  4.456337  0.689889  -0.689889  0.925200  8.912673  -1.554421  -0.000000
8  -1.00  1.18  0.00  15  -25.290812  0.877604  3.827197  3.590659  -0.000000  0.000000  0.912904  7.417856  0.000000  0.000000
8  -1.00  1.20  0.00  15  -25.490812  0.877604  3.827197  3.590659  0.000000  -0.000000  0.912904  7.417856  0.000000  -0.000000
8  -1.00  1.22  0.00  15  -25.690812  0.877604  3.827197  3.590659  0.000000  -0.000000  0.912904  7.417856  -0.000000  0.000000
8  -1.00  1.24  0.00  15  -25.890812  0.877604  3.590659  3.827197  -0.000000  0.000000  0.907167  7.417856  -0.000000  -0.000000
8  -1.00  1.26  0.00  15  -26.090812  0.877604  3.827197  3.590659  -0.000000  0.000000  0.912904  7.417856  -0.000000  0.000000
8  -1.00  1.28  0.00  15  -26.290812  0.877604  3.827197  3.590659  0.000000  -0.000000  0.912904  7.417856  0.000000  -0.000000
8  -1.00  1.30  0.00  15  -26.490812  0.877604  3.590659  3.827197  -0.000000  0.000000  0.907167  7.417856  -0.000000  0.000000
8  -1.00  1.32  0.00  15  -26.690812  0.877604  3.590659  3.827197  0.000000  -0.000000  0.907167  7.417856  0.000000  -0.000000
8  -1.00  1.34  0.00  15  -26.890812  0.877604  3.827197  3.590659  0.000000  0.000000  0.912904  7.417856  0.000000  -0.000000
8  -1.00  1.36  0.00  15  -27.090812  0.877604  3.827197  3.590659  0.000000  0.000000  0.912904  7.417856  0.000000  0.000000
8  -1.00  1.38  0.00  15  -27.290812  0.877604  3.827197  3.590659  0.000000  -0.000000  0.912904  7.417856  0.000000  0.000000
8  -1.00  1.40  0.00  15  -27.490812  0.877604  3.590659  3.827197  -0.000000  0.000000  0.907167  7.417856  -0.000000  0.000000
8  -1.00  1.42  0.00  15  -27.726897  2.381663  2.870162  2.870162  -0.174098  0.174098  0.883863  5.740325  1.864583  -0.000000
8  -1.00  1.44  0.00  15  -27.966897  2.381663  2.870162  2.870162  -0.174098  0.174098  0.883863  5.740325  1.864583  0.000000
8  -1.00  1.46  0.00  15  -28.206897  2.381663  2.870162  2.870162  -0.174098  0.174098  0.883863  5.740325  1.864583  -0.000000
8  -1.00  1.48  0.00  15  -28.446897  2.381663  2.870162  2.870162  -0.174098  0.174098  0.883863  5.740325  1.864583  0.000000
8  -1.00  1.50  0.00  15  -28.686897  2.381663  2.870162  2.870162  0.174098  -0.174098  0.883863  5.740325  -1.864583  0.000000
20  -1.00  2.40  0.00  42  -100.800000  20.000000  0.000000  0.000000  -0.000000  -0.000000  -63021466571139860830093312.000000  0.000000  -0.000000  0.000000
20  -1.00  1.81  0.00  42  -76.965600  12.101352  3.981017  3.955435  -0.000000  0.000000  0.916269  7.936452  -0.000000  -0.000000
20  -1.00  5.10  0.00  42  -214.200000  20.000000  0.000000  0.000000  -0.000000  0.000000  -924470519742009750501457920.000000  0.000000  -0.000000  0.000000
20  -1.00  0.03  0.00  42  -51.122774  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  0.03  0.00  63  -51.122777  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  4.90  0.00  42  -205.800000  20.000000  0.000000  0.000000  -0.000000  0.000000  -107293436116840826412204032.000000  0.000000  0.000000  -0.000000
20  -1.00  0.95  0.00  42  -56.792262  -3.151146  12.155271  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.95  0.00  63  -56.792303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.95  0.00  84  -56.792303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.24  0.00  42  -51.122774  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  0.24  0.00  63  -51.122777  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  0.68  0.00  42  -53.520877  -5.217010  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  -0.000000
20  -1.00  0.68  0.00  63  -53.520941  -5.217009  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  0.000000
20  -1.00  0.68  0.00  84  -53.520941  -5.217008  13.205813  14.150282  0.000000  -0.000000  0.974759  27.356095  0.000000  -0.000000
20  -1.00  0.68  0.00  105  -53.520941  -5.217008  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  -0.000000  0.000000
20  -1.00  0.73  0.00  42  -54.020877  -5.217010  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  0.000000
20  -1.00  0.73  0.00  63  -54.020941  -5.217009  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  0.000000  -0.000000
20  -1.00  0.73  0.00  84  -54.020941  -5.217008  13.205813  14.150282  0.000000  -0.000000  0.974759  27.356095  0.000000  0.000000
20  -1.00  0.73  0.00  105  -54.020941  -5.217008  13.205813  14.150282  -0.000000  0.000000  0.974759  27.356095  -0.000000  0.000000
20  -1.00  1.54  0.00  42  -68.836752  4.977903  7.648258  7.780697  0.000000  -0.000000  0.956417  15.428955  0.000000  0.000000
20  -1.00  1.54  0.00  63  -68.836757  4.977903  7.648258  7.780697  -0.000000  -0.000000  0.956417  15.428955  0.000000  -0.000000
20  -1.00  0.20  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.20  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.43  0.00  42  -51.633720  -7.088983  13.917615  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.43  0.00  63  -51.633834  -7.088981  13.917614  15.564349  0.000000  -0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.43  0.00  84  -51.633835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.43  0.00  105  -51.633835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  -0.000000  0.000000
20  -1.00  0.57  0.00  42  -52.557856  -6.166054  14.228717  14.228717  -1.618016  1.618016  0.976573  28.457434  0.892008  -0.000000
20  -1.00  0.57  0.00  63  -52.557940  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.57  0.00  84  -52.557941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  0.57  0.00  105  -52.557941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  1.12  0.00  42  -59.550493  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  0.000000  -0.000000
20  -1.00  1.12  0.00  63  -59.550518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  -0.000000
20  -1.00  1.12  0.00  84  -59.550518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  0.000000
20  -1.00  5.80  0.00  42  -243.600000  20.000000  0.000000  0.000000  0.000000  -0.000000  -891539412231251843293904896.000000  0.000000  -0.000000  0.000000
20  -1.00  4.80  0.00  42  -201.600000  20.000000  0.000000  0.000000  0.000000  -0.000000  -183557898437329458674270208.000000  0.000000  0.000000  0.000000
20  -1.00  1.58  0.00  42  -69.934533  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  -0.000000
20  -1.00  1.58  0.00  63  -69.934535  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  -0.000000
20  -1.00  0.86  0.00  42  -55.532262  -3.151146  12.155271  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  -0.000000
20  -1.00  0.86  0.00  63  -55.532303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.86  0.00  84  -55.532303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.28  0.00  42  -51.135382  -9.096769  17.135415  14.380994  0.000000  -0.000000  0.980547  31.516409  0.000000  0.000000
20  -1.00  0.28  0.00  63  -51.135415  -9.096768  17.135414  14.380994  0.000000  -0.000000  0.980547  31.516408  -0.000000  0.000000
20  -1.00  0.28  0.00  84  -51.135415  -9.096768  17.135414  14.380994  0.000000  -0.000000  0.980547  31.516408  0.000000  0.000000
20  -1.00  1.59  0.00  42  -70.214533  6.642768  6.811896  6.811896  -0.120166  0.120166  0.951066  13.623792  1.901044  0.000000
20  -1.00  1.59  0.00  63  -70.214535  6.642768  6.811896  6.811896  -0.120166  0.120166  0.951066  13.623792  1.901044  0.000000
20  -1.00  8.70  0.00  42  -365.400000  20.000000  0.000000  0.000000  0.000000  0.000000  -2107721543301064820080508928.000000  0.000000  -0.000000  0.000000
20  -1.00  1.80  0.00  42  -76.423042  10.214197  4.935281  4.935277  0.048072  -0.048065  0.932459  9.870558  -1.956136  -0.000000
20  -1.00  1.80  0.00  63  -76.599448  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  0.000000
20  -1.00  1.80  0.00  84  -76.599467  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  0.000000
20  -1.00  0.92  0.00  42  -56.372262  -3.151146  12.155271  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.92  0.00  63  -56.372303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  -0.000000
20  -1.00  0.92  0.00  84  -56.372303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  1.69  0.00  42  -72.699551  8.390880  5.918250  5.850528  -0.000000  0.000000  0.943677  11.768778  0.000000  -0.000000
20  -1.00  1.69  0.00  63  -73.125913  8.390880  5.918250  5.850528  0.000000  -0.000000  0.943677  11.768778  0.000000  0.000000
20  -1.00  1.04  0.00  42  -58.187335  -2.010619  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495866  1.515625  -0.000000
20  -1.00  1.04  0.00  63  -58.187366  -2.010618  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495865  1.515625  -0.000000
20  -1.00  1.04  0.00  84  -58.187367  -2.010618  11.747933  11.747933  -0.752357  0.752357  0.971626  23.495865  1.515625  -0.000000
20  -1.00  4.00  0.00  42  -168.000000  20.000000  0.000000  0.000000  0.000000  0.000000  -1211203982183695664319299584.000000  0.000000  -0.000000  0.000000
20  -1.00  3.70  0.00  42  -155.400000  20.000000  0.000000  0.000000  0.000000  0.000000  -832814258323699093001469952.000000  0.000000  -0.000000  0.000000
20  -1.00  7.60  0.00  42  -319.200000  20.000000  0.000000  0.000000  0.000000  0.000000  -961403300838154900649017344.000000  0.000000  0.000000  0.000000
20  -1.00  1.92  0.00  42  -80.640000  20.000000  0.000000  0.000000  -0.000000  0.000000  -3247897642949619709116416.000000  0.000000  -0.000000  0.000000
20  -1.00  1.16  0.00  42  -60.270493  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  0.000000  0.000000
20  -1.00  1.16  0.00  63  -60.270518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  0.000000
20  -1.00  1.16  0.00  84  -60.270518  -0.788876  11.190095  10.840271  -0.000000  0.000000  0.970212  22.030366  -0.000000  0.000000
20  -1.00  0.60  0.00  42  -52.797856  -6.166054  14.228717  14.228717  -1.618016  1.618016  0.976573  28.457434  0.892008  -0.000000
20  -1.00  0.60  0.00  63  -52.797940  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.60  0.00  84  -52.797941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  0.000000
20  -1.00  0.60  0.00  105  -52.797941  -6.166052  14.228717  14.228717  -1.618010  1.618010  0.976573  28.457433  0.892007  -0.000000
20  -1.00  1.25  0.00  42  -62.029321  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  1.25  0.00  63  -62.029338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  0.000000
20  -1.00  1.25  0.00  84  -62.029338  0.518561  10.242395  10.242395  0.456201  -0.456201  0.967456  20.484789  -1.692700  -0.000000
20  -1.00  1.62  0.00  42  -71.054533  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  -0.000000
20  -1.00  1.62  0.00  63  -71.054535  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  0.000000
20  -1.00  0.35  0.00  42  -51.302854  -8.034441  15.235736  15.235736  1.607293  -1.607293  0.978122  30.471472  -0.374034  -0.000000
20  -1.00  0.35  0.00  63  -51.302972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  -0.000000
20  -1.00  0.35  0.00  84  -51.302972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  -0.000000
20  -1.00  0.35  0.00  105  -51.302972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  -0.000000
20  -1.00  0.91  0.00  42  -56.232262  -3.151146  12.719879  12.155271  -0.000000  0.000000  0.973794  24.875149  -0.000000  0.000000
20  -1.00  0.91  0.00  63  -56.232303  -3.151145  12.719879  12.155270  -0.000000  0.000000  0.973794  24.875149  -0.000000  -0.000000
20  -1.00  0.91  0.00  84  -56.232303  -3.151145  12.719879  12.155270  -0.000000  0.000000  0.973794  24.875149  -0.000000  0.000000
20  -1.00  1.98  0.00  42  -83.160000  20.000000  0.000000  0.000000  0.000000  -0.000000  -27415419370635324448309248.000000  0.000000  -0.000000  0.000000
20  -1.00  8.40  0.00  42  -352.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -1154209679887684134995230720.000000  0.000000  -0.000000  0.000000
20  -1.00  1.74  0.00  42  -74.485245  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  -0.000000
20  -1.00  1.74  0.00  63  -74.679467  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  0.000000
20  -1.00  6.40  0.00  42  -268.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -988140979764573481224634368.000000  0.000000  0.000000  0.000000
20  -1.00  0.19  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  0.000000
20  -1.00  0.19  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  0.000000
20  -1.00  1.57  0.00  42  -69.654533  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  -0.000000
20  -1.00  1.57  0.00  63  -69.654535  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  0.000000
20  -1.00  0.18  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.18  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  0.40  0.00  42  -51.502854  -8.034441  15.235736  15.235736  1.607293  -1.607293  0.978122  30.471472  -0.374034  0.000000
20  -1.00  0.40  0.00  63  -51.502972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.40  0.00  84  -51.502972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.40  0.00  105  -51.502972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.12  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  0.12  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  -0.000000
20  -1.00  10.00  0.00  42  -420.000000  20.000000  0.000000  0.000000  0.000000  -0.000000  -953747076546021105084661760.000000  0.000000  0.000000  0.000000
20  -1.00  0.50  0.00  42  -52.053720  -7.088983  13.917615  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.50  0.00  63  -52.053834  -7.088981  13.917614  15.564349  0.000000  -0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.50  0.00  84  -52.053835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  -0.000000
20  -1.00  0.50  0.00  105  -52.053835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  -0.000000  -0.000000
20  -1.00  0.76  0.00  42  -54.338461  -4.216847  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  0.76  0.00  63  -54.338510  -4.216846  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  0.000000
20  -1.00  0.76  0.00  84  -54.338511  -4.216846  13.081440  13.081440  1.146808  -1.146808  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  1.06  0.00  42  -58.507335  -2.010619  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495866  -1.515625  -0.000000
20  -1.00  1.06  0.00  63  -58.507366  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  -0.000000
20  -1.00  1.06  0.00  84  -58.507367  -2.010618  11.747933  11.747933  0.752357  -0.752357  0.971626  23.495865  -1.515625  0.000000
20  -1.00  2.80  0.00  42  -117.600000  20.000000  0.000000  0.000000  0.000000  0.000000  -1465634442594515185479712768.000000  0.000000  0.000000  0.000000
20  -1.00  0.07  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  0.07  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  7.30  0.00  42  -306.600000  20.000000  0.000000  0.000000  0.000000  -0.000000  -778064829374404565605023744.000000  0.000000  -0.000000  -0.000000
20  -1.00  1.97  0.00  42  -82.740000  20.000000  0.000000  0.000000  0.000000  -0.000000  -37089214264986818045804544.000000  0.000000  0.000000  0.000000
20  -1.00  0.49  0.00  42  -51.993720  -7.088983  13.917615  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.49  0.00  63  -51.993834  -7.088981  13.917614  15.564349  0.000000  -0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.49  0.00  84  -51.993835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  0.000000  0.000000
20  -1.00  0.49  0.00  105  -51.993835  -7.088981  13.917614  15.564349  -0.000000  0.000000  0.976050  29.481963  -0.000000  -0.000000
20  -1.00  5.00  0.00  42  -210.000000  20.000000  0.000000  0.000000  -0.000000  0.000000  -855867132769812311615471616.000000  0.000000  0.000000  0.000000
20  -1.00  8.20  0.00  42  -344.400000  20.000000  0.000000  0.000000  0.000000  0.000000  -782212435374348646865698816.000000  0.000000  0.000000  0.000000
20  -1.00  1.55  0.00  42  -69.094533  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  -0.000000
20  -1.00  1.55  0.00  63  -69.094535  6.642768  6.811896  6.811896  0.120166  -0.120166  0.951066  13.623792  -1.901044  0.000000
20  -1.00  0.42  0.00  42  -51.582854  -8.034441  15.235736  15.235736  1.607293  -1.607293  0.978122  30.471472  -0.374034  0.000000
20  -1.00  0.42  0.00  63  -51.582972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.42  0.00  84  -51.582972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.42  0.00  105  -51.582972  -8.034439  15.235735  15.235735  1.607272  -1.607272  0.978122  30.471471  -0.374034  0.000000
20  -1.00  0.23  0.00  42  -51.122774  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  0.23  0.00  63  -51.122777  -10.396886  16.369443  16.369443  -13.131934  13.131934  0.979637  32.738886  -0.000000  -0.000000
20  -1.00  9.30  0.00  42  -390.600000  20.000000  0.000000  0.000000  0.000000  -0.000000  -451658999438101941097332736.000000  0.000000  -0.000000  0.000000
20  -1.00  1.96  0.00  42  -82.320000  20.000000  0.000000  0.000000  -0.000000  0.000000  -603212635658828688392192.000000  0.000000  0.000000  0.000000
20  -1.00  7.00  0.00  42  -294.000000  20.000000  0.000000  0.000000  0.000000  0.000000  -809588138878394181407997952.000000  0.000000  0.000000  0.000000
20  -1.00  2.60  0.00  42  -109.200000  20.000000  0.000000  0.000000  0.000000  -0.000000  -166397185988504982768320512.000000  0.000000  0.000000  0.000000
20  -1.00  1.75  0.00  42  -74.999467  10.214184  4.935280  4.935280  -0.048084  0.048084  0.932459  9.870560  1.956131  -0.000000
20  -1.00  1.75  0.00  63  -74.999467  10.214184  4.935280  4.935280  -0.048084  0.048084  0.932459  9.870560  1.956131  -0.000000
20  -1.00  0.45  0.00  42  -51.753720  -7.088983  15.564349  13.917615  0.000000  -0.000000  0.978584  29.481963  -0.000000  0.000000
20  -1.00  0.45  0.00  63  -51.753834  -7.088981  15.564349  13.917614  -0.000000  0.000000  0.978584  29.481963  -0.000000  0.000000
20  -1.00  0.45  0.00  84  -51.753835  -7.088981  15.564349  13.917614  0.000000  -0.000000  0.978584  29.481963  -0.000000  0.000000
20  -1.00  0.45  0.00  105  -51.753835  -7.088981  15.564349  13.917614  0.000000  -0.000000  0.978584  29.481963  0.000000  0.000000
20  -1.00  1.53  0.00  42  -68.576752  4.977903  7.780697  7.648258  -0.000000  0.000000  0.957159  15.428955  -0.000000  0.000000
20  -1.00  1.53  0.00  63  -68.576757  4.977903  7.780697  7.648258  -0.000000  -0.000000  0.957159  15.428955  -0.000000  -0.000000
20  -1.00  0.47  0.00  42  -51.873719  -7.088983  15.564349  13.917615  0.000000  -0.000000  0.978584  29.481963  -0.000000  -0.000000
20  -1.00  0.47  0.00  63  -51.873834  -7.088981  15.564349  13.917614  -0.000000  0.000000  0.978584  29.481963  -0.000000  0.000000
20  -1.00  0.47  0.00  84  -51.873835  -7.088981  15.564349  13.917614  0.000000  -0.000000  0.978584  29.481963  -0.000000  0.000000
20  -1.00  0.47  0.00  105  -51.873835  -7.088981  15.564349  13.917614  0.000000  -0.000000  0.978584  29.481963  0.000000  -0.000000
20  -1.00  8.90  0.00  42  -373.800000  20.000000  0.000000  0.000000  0.000000  0.000000  -755928978197792459587584000.000000  0.000000  -0.000000  0.000000
20  -1.00  0.82  0.00  42  -55.058460  -4.216847  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  0.82  0.00  63  -55.058510  -4.216846  13.081440  13.081440  1.146809  -1.146809  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  0.82  0.00  84  -55.058511  -4.216846  13.081440  13.081440  1.146808  -1.146808  0.974519  26.162880  -1.261748  -0.000000
20  -1.00  8.00  0.00  42  -336.000000  20.000000  0.000000  0.000000  0.000000  -0.000000  -563073430421384357914607616.000000  0.000000  -0.000000  0.000000
20  -1.00  1.65  0.00  42  -71.160760  8.390880  5.918250  5.850528  0.000000  0.000000  0.943677  11.768778  0.000000  0.000000
20  -1.00  1.65  0.00  63  -71.925913  8.390880  5.918250  5.850528  0.000000  -0.000000  0.943677  11.768778  0.000000  -0.000000
20  -1.00  1.63  0.00  42  -71.334533  6.642768  6.811896  6.811896  -0.120166  0.120166  0.951066  13.623792  1.901044  0.000000
20  -1.00  1.63  0.00  63  -71.334535  6.642768  6.811896  6.811896  -0.120166  0.120166  0.951066  13.623792  1.901044  0.000000
20  -1.00  1.13  0.00  42  -59.730492  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  -0.000000  -0.000000
20  -1.00  1.13  0.00  63  -59.730518  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  0.000000  0.000000
20  -1.00  1.13  0.00  84  -59.730518  -0.788876  10.840271  11.190095  0.000000  -0.000000  0.969250  22.030366  0.000000  0.000000
20  -1.00  0.88  0.00  42  -55.812262  -3.151146  12.155271  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  -0.000000
20  -1.00  0.88  0.00  63  -55.812303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  0.000000
20  -1.00  0.88  0.00  84  -55.812303  -3.151145  12.155270  12.719879  0.000000  -0.000000  0.972577  24.875149  0.000000  -0.000000
20  -1.00  1.72  0.00  42  -74.039467  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  -0.000000
20  -1.00  1.72  0.00  63  -74.039467  10.214184  4.935280  4.935280  0.048084  -0.048084  0.932459  9.870560  -1.956131  0.000000
20  -1.00  1.76  0.00  42  -75.319467  10.214184  4.935280  4.935280  -0.048084  0.048084  0.932459  9.870560  1.956131  0.000000
20  -1.00  1.76  0.00  63  -75.319467  10.214184  4.935280  4.935280  -0.048084  0.048084  0.932459  9.870560  1.956131  -0.000000
20  -1.00  0.16  0.00  42  -51.122774  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  0.000000  0.000000
20  -1.00  0.16  0.00  63  -51.122777  -10.396886  16.369443  16.369443  13.131934  -13.131934  0.979637  32.738886  -0.000000  0.000000
20  -1.00  1.67  0.00  42  -72.525913  8.390880  5.918250  5.850528  0.000000  -0.000000  0.943677  11.768778  0.000000  0.000000
20  -1.00  1.67  0.00  63  -72.525913  8.390880  5.918250  5.850528  -0.000000  0.000000  0.943677  11.768778  -0.000000  -0.000000
